0.000000000000000000e+00,1.967866699218750000e+03,4.594154283404350281e-02,4.580726318359375000e+02,1.073655104637145996e+01,1.000000047497451305e-03
1.000000000000000000e+02,8.452882766723632812e+00,4.635319232940673828e+00,4.618924865722656250e+02,2.951335883140563965e+01,1.000000047497451305e-03
2.000000000000000000e+02,4.680684089660644531e+00,4.786692619323730469e+00,4.611965942382812500e+02,2.880594611167907715e+01,1.000000047497451305e-03
3.000000000000000000e+02,4.699282646179199219e+00,4.814691543579101562e+00,4.592709655761718750e+02,2.869669055938720703e+01,1.000000047497451305e-03
4.000000000000000000e+02,4.151523590087890625e+00,4.813717842102050781e+00,4.563219604492187500e+02,2.902304196357727051e+01,1.000000047497451305e-03
5.000000000000000000e+02,3.937723636627197266e+00,4.775918960571289062e+00,4.588862609863281250e+02,2.889692687988281250e+01,1.000000047497451305e-03
6.000000000000000000e+02,3.557682514190673828e+00,4.809829711914062500e+00,4.590534667968750000e+02,2.890051865577697754e+01,1.000000047497451305e-03
7.000000000000000000e+02,3.383841514587402344e+00,4.791065692901611328e+00,4.601171875000000000e+02,2.884523487091064453e+01,1.000000047497451305e-03
8.000000000000000000e+02,4.030337333679199219e+00,4.773720741271972656e+00,4.612296752929687500e+02,2.899426293373107910e+01,1.000000047497451305e-03
9.000000000000000000e+02,3.825968265533447266e+00,4.766201496124267578e+00,4.595357971191406250e+02,2.915934491157531738e+01,1.000000047497451305e-03
1.000000000000000000e+03,3.412033319473266602e+00,4.804467201232910156e+00,4.608581237792968750e+02,2.904764366149902344e+01,1.000000047497451305e-03
1.100000000000000000e+03,3.691323280334472656e+00,4.714191913604736328e+00,4.602541198730468750e+02,2.919138836860656738e+01,1.000000047497451305e-03
1.200000000000000000e+03,4.495580673217773438e+00,4.831572532653808594e+00,4.606588745117187500e+02,2.876974940299987793e+01,1.000000047497451305e-03
1.300000000000000000e+03,4.374928474426269531e+00,4.810765266418457031e+00,4.611127319335937500e+02,2.918836259841918945e+01,1.000000047497451305e-03
1.400000000000000000e+03,3.172592878341674805e+00,4.721867084503173828e+00,4.609494323730468750e+02,2.880590629577636719e+01,1.000000047497451305e-03
1.500000000000000000e+03,3.649507284164428711e+00,4.752530574798583984e+00,4.589391784667968750e+02,2.902581954002380371e+01,1.000000047497451305e-03
1.600000000000000000e+03,2.943058490753173828e+00,4.755231380462646484e+00,4.591394958496093750e+02,2.886389684677124023e+01,1.000000047497451305e-03
1.700000000000000000e+03,2.969220638275146484e+00,4.692942142486572266e+00,4.602279052734375000e+02,2.909393644332885742e+01,1.000000047497451305e-03
1.800000000000000000e+03,3.285821676254272461e+00,4.762752056121826172e+00,4.600703125000000000e+02,2.892286133766174316e+01,1.000000047497451305e-03
1.900000000000000000e+03,3.361057519912719727e+00,4.673695087432861328e+00,4.589573364257812500e+02,2.908992719650268555e+01,1.000000047497451305e-03
2.000000000000000000e+03,2.633032321929931641e+00,4.689325809478759766e+00,4.596730957031250000e+02,2.909702515602111816e+01,1.000000047497451305e-03
2.100000000000000000e+03,3.196635723114013672e+00,4.736073493957519531e+00,4.591843872070312500e+02,2.927708411216735840e+01,1.000000047497451305e-03
2.200000000000000000e+03,3.073253631591796875e+00,4.699461460113525391e+00,4.585761108398437500e+02,2.913647866249084473e+01,1.000000047497451305e-03
2.300000000000000000e+03,2.995756149291992188e+00,4.720217227935791016e+00,4.595587158203125000e+02,2.889305615425109863e+01,1.000000047497451305e-03
2.400000000000000000e+03,2.990075349807739258e+00,4.614369392395019531e+00,4.584921875000000000e+02,2.909874153137207031e+01,1.000000047497451305e-03
2.500000000000000000e+03,2.755600452423095703e+00,4.663818359375000000e+00,4.593753051757812500e+02,2.898047661781311035e+01,1.000000047497451305e-03
2.600000000000000000e+03,2.686108350753784180e+00,4.732946395874023438e+00,4.597028808593750000e+02,2.910658550262451172e+01,1.000000047497451305e-03
2.700000000000000000e+03,2.633397817611694336e+00,4.670985698699951172e+00,4.618525085449218750e+02,2.897449326515197754e+01,1.000000047497451305e-03
2.800000000000000000e+03,2.388526678085327148e+00,4.692577362060546875e+00,4.619333190917968750e+02,2.928480482101440430e+01,1.000000047497451305e-03
2.900000000000000000e+03,2.884429931640625000e+00,4.717409133911132812e+00,4.602192077636718750e+02,2.897737240791320801e+01,1.000000047497451305e-03
3.000000000000000000e+03,2.693042278289794922e+00,4.682661056518554688e+00,4.604370422363281250e+02,2.860185003280639648e+01,1.000000047497451305e-03
3.100000000000000000e+03,2.133694648742675781e+00,4.682003021240234375e+00,4.592293395996093750e+02,2.878384733200073242e+01,1.000000047497451305e-03
3.200000000000000000e+03,2.009979963302612305e+00,4.616033077239990234e+00,4.566623535156250000e+02,2.861852478981018066e+01,1.000000047497451305e-03
3.300000000000000000e+03,2.494906425476074219e+00,4.709865570068359375e+00,4.589642333984375000e+02,2.895110487937927246e+01,1.000000047497451305e-03
3.400000000000000000e+03,1.808596849441528320e+00,4.674325466156005859e+00,4.593325195312500000e+02,2.928293800354003906e+01,1.000000047497451305e-03
3.500000000000000000e+03,2.273111104965209961e+00,4.622776985168457031e+00,4.601253967285156250e+02,2.902076077461242676e+01,1.000000047497451305e-03
3.600000000000000000e+03,1.616899251937866211e+00,4.658738613128662109e+00,4.585561828613281250e+02,2.860557627677917480e+01,1.000000047497451305e-03
3.700000000000000000e+03,1.727395534515380859e+00,4.687772274017333984e+00,4.580200195312500000e+02,2.879751467704772949e+01,1.000000047497451305e-03
3.800000000000000000e+03,1.619015216827392578e+00,4.679109096527099609e+00,4.609843750000000000e+02,2.920697188377380371e+01,1.000000047497451305e-03
3.900000000000000000e+03,1.556244373321533203e+00,4.659512996673583984e+00,4.616326599121093750e+02,2.932969450950622559e+01,1.000000047497451305e-03
4.000000000000000000e+03,2.515354633331298828e+00,4.679307460784912109e+00,4.588528747558593750e+02,2.880700945854187012e+01,1.000000047497451305e-03
4.100000000000000000e+03,1.718321561813354492e+00,4.647655487060546875e+00,4.583260498046875000e+02,2.888726615905761719e+01,1.000000047497451305e-03
4.200000000000000000e+03,1.408236980438232422e+00,4.701151847839355469e+00,4.585145263671875000e+02,2.874890208244323730e+01,1.000000047497451305e-03
4.300000000000000000e+03,1.301139116287231445e+00,4.658500194549560547e+00,4.572365112304687500e+02,2.891470050811767578e+01,1.000000047497451305e-03
4.400000000000000000e+03,1.078398466110229492e+00,4.666347503662109375e+00,4.606597595214843750e+02,2.874835467338562012e+01,1.000000047497451305e-03
4.500000000000000000e+03,1.012616157531738281e+00,4.663334846496582031e+00,4.574898071289062500e+02,2.888071322441101074e+01,1.000000047497451305e-03
4.600000000000000000e+03,9.808850884437561035e-01,4.692131519317626953e+00,4.602354431152343750e+02,2.878629112243652344e+01,1.000000047497451305e-03
4.700000000000000000e+03,9.172388315200805664e-01,4.652813911437988281e+00,4.603075256347656250e+02,2.891058659553527832e+01,1.000000047497451305e-03
4.800000000000000000e+03,8.293265700340270996e-01,4.651751041412353516e+00,4.548806152343750000e+02,2.862521433830261230e+01,1.000000047497451305e-03
4.900000000000000000e+03,8.560438752174377441e-01,4.645263671875000000e+00,4.576610412597656250e+02,2.879653167724609375e+01,1.000000047497451305e-03
5.000000000000000000e+03,8.376656770706176758e-01,4.645597457885742188e+00,4.595283508300781250e+02,2.863371253013610840e+01,1.000000047497451305e-03
5.100000000000000000e+03,9.996500611305236816e-01,4.688848972320556641e+00,4.609800109863281250e+02,2.888895773887634277e+01,1.000000047497451305e-03
5.200000000000000000e+03,9.190875291824340820e-01,4.687237262725830078e+00,4.575909118652343750e+02,2.905854177474975586e+01,1.000000047497451305e-03
5.300000000000000000e+03,6.192085742950439453e-01,4.639973640441894531e+00,4.588612670898437500e+02,2.928711175918579102e+01,1.000000047497451305e-03
5.400000000000000000e+03,6.014455556869506836e-01,4.664962291717529297e+00,4.577074890136718750e+02,2.894983053207397461e+01,1.000000047497451305e-03
5.500000000000000000e+03,7.724220156669616699e-01,4.597438812255859375e+00,4.592855834960937500e+02,2.881209611892700195e+01,1.000000047497451305e-03
5.600000000000000000e+03,6.152786016464233398e-01,4.655257225036621094e+00,4.573976440429687500e+02,2.889047193527221680e+01,1.000000047497451305e-03
5.700000000000000000e+03,1.163508772850036621e+00,4.562882900238037109e+00,4.583080749511718750e+02,2.895997023582458496e+01,1.000000047497451305e-03
5.800000000000000000e+03,5.657562613487243652e-01,4.663401603698730469e+00,4.594180603027343750e+02,2.885591721534729004e+01,1.000000047497451305e-03
5.900000000000000000e+03,5.644041299819946289e-01,4.621967315673828125e+00,4.592378540039062500e+02,2.902438449859619141e+01,1.000000047497451305e-03
6.000000000000000000e+03,4.675261080265045166e-01,4.641738414764404297e+00,4.560758361816406250e+02,2.896006727218627930e+01,1.000000047497451305e-03
6.100000000000000000e+03,5.750987529754638672e-01,4.631463050842285156e+00,4.569712219238281250e+02,2.877698397636413574e+01,1.000000047497451305e-03
6.200000000000000000e+03,5.228212475776672363e-01,4.654439449310302734e+00,4.553761901855468750e+02,2.875019669532775879e+01,1.000000047497451305e-03
6.300000000000000000e+03,5.108108520507812500e-01,4.633990287780761719e+00,4.557254638671875000e+02,2.923951697349548340e+01,1.000000047497451305e-03
6.400000000000000000e+03,6.923619508743286133e-01,4.581080436706542969e+00,4.597161560058593750e+02,2.899290370941162109e+01,1.000000047497451305e-03
6.500000000000000000e+03,5.707806944847106934e-01,4.594435214996337891e+00,4.590037841796875000e+02,2.851339292526245117e+01,1.000000047497451305e-03
6.600000000000000000e+03,5.188441872596740723e-01,4.595005035400390625e+00,4.566181030273437500e+02,2.854870009422302246e+01,1.000000047497451305e-03
6.700000000000000000e+03,7.198606729507446289e-01,4.658865928649902344e+00,4.601826171875000000e+02,2.884154415130615234e+01,1.000000047497451305e-03
6.800000000000000000e+03,6.442183256149291992e-01,4.590174674987792969e+00,4.551305236816406250e+02,2.912582302093505859e+01,1.000000047497451305e-03
6.900000000000000000e+03,5.805406570434570312e-01,4.620395183563232422e+00,4.573650817871093750e+02,2.910475206375122070e+01,1.000000047497451305e-03
7.000000000000000000e+03,6.172531843185424805e-01,4.579512119293212891e+00,4.581251525878906250e+02,2.874659585952758789e+01,1.000000047497451305e-03
7.100000000000000000e+03,4.064585268497467041e-01,4.622681617736816406e+00,4.579692077636718750e+02,2.883232927322387695e+01,1.000000047497451305e-03
7.200000000000000000e+03,3.350649178028106689e-01,4.631508350372314453e+00,4.580409240722656250e+02,2.870826888084411621e+01,1.000000047497451305e-03
7.300000000000000000e+03,7.606264352798461914e-01,4.575113773345947266e+00,4.564737854003906250e+02,2.915971279144287109e+01,1.000000047497451305e-03
7.400000000000000000e+03,4.533374905586242676e-01,4.627879619598388672e+00,4.573544006347656250e+02,2.905427169799804688e+01,1.000000047497451305e-03
7.500000000000000000e+03,2.975682020187377930e-01,4.612245082855224609e+00,4.586478881835937500e+02,2.920995450019836426e+01,1.000000047497451305e-03
7.600000000000000000e+03,3.086999058723449707e-01,4.633419036865234375e+00,4.581905212402343750e+02,2.897255206108093262e+01,1.000000047497451305e-03
7.700000000000000000e+03,4.864078164100646973e-01,4.607536792755126953e+00,4.579721069335937500e+02,2.868161797523498535e+01,1.000000047497451305e-03
7.800000000000000000e+03,5.643867254257202148e-01,4.618272781372070312e+00,4.567659912109375000e+02,2.887412238121032715e+01,1.000000047497451305e-03
7.900000000000000000e+03,4.834508001804351807e-01,4.604270458221435547e+00,4.572802734375000000e+02,2.895014023780822754e+01,1.000000047497451305e-03
8.000000000000000000e+03,3.499379158020019531e-01,4.613787651062011719e+00,4.593835754394531250e+02,2.926163482666015625e+01,1.000000047497451305e-03
8.100000000000000000e+03,4.056050777435302734e-01,4.631999969482421875e+00,4.588442993164062500e+02,2.926670002937316895e+01,1.000000047497451305e-03
8.200000000000000000e+03,4.938960075378417969e-01,4.621653556823730469e+00,4.602037353515625000e+02,2.902492427825927734e+01,1.000000047497451305e-03
8.300000000000000000e+03,3.179656565189361572e-01,4.597646713256835938e+00,4.610741271972656250e+02,2.866374206542968750e+01,1.000000047497451305e-03
8.400000000000000000e+03,3.104698061943054199e-01,4.603745937347412109e+00,4.568124389648437500e+02,2.923633098602294922e+01,1.000000047497451305e-03
8.500000000000000000e+03,3.706681132316589355e-01,4.601273059844970703e+00,4.569308166503906250e+02,2.918655157089233398e+01,1.000000047497451305e-03
8.600000000000000000e+03,5.305952429771423340e-01,4.620753765106201172e+00,4.574725036621093750e+02,2.892859840393066406e+01,1.000000047497451305e-03
8.700000000000000000e+03,4.028175473213195801e-01,4.593735694885253906e+00,4.562092285156250000e+02,2.835892629623413086e+01,1.000000047497451305e-03
8.800000000000000000e+03,3.749682903289794922e-01,4.583005905151367188e+00,4.582003784179687500e+02,2.864307785034179688e+01,1.000000047497451305e-03
8.900000000000000000e+03,3.624560832977294922e-01,4.579603195190429688e+00,4.555282287597656250e+02,2.875512981414794922e+01,1.000000047497451305e-03
9.000000000000000000e+03,3.032577633857727051e-01,4.610106945037841797e+00,4.562996215820312500e+02,2.858712434768676758e+01,1.000000047497451305e-03
9.100000000000000000e+03,3.145945966243743896e-01,4.589373111724853516e+00,4.580214233398437500e+02,2.847575211524963379e+01,1.000000047497451305e-03
9.200000000000000000e+03,3.461110293865203857e-01,4.596487998962402344e+00,4.572829284667968750e+02,2.881118512153625488e+01,1.000000047497451305e-03
9.300000000000000000e+03,3.353083729743957520e-01,4.594578266143798828e+00,4.584978027343750000e+02,2.861278152465820312e+01,1.000000047497451305e-03
9.400000000000000000e+03,4.617287516593933105e-01,4.587700843811035156e+00,4.575722351074218750e+02,2.882648420333862305e+01,1.000000047497451305e-03
9.500000000000000000e+03,3.438082337379455566e-01,4.580049514770507812e+00,4.607181701660156250e+02,2.869240641593933105e+01,1.000000047497451305e-03
9.600000000000000000e+03,4.057710170745849609e-01,4.613528251647949219e+00,4.568463134765625000e+02,2.893576478958129883e+01,1.000000047497451305e-03
9.700000000000000000e+03,3.169845938682556152e-01,4.566983699798583984e+00,4.584602050781250000e+02,2.889856076240539551e+01,1.000000047497451305e-03
9.800000000000000000e+03,4.083400368690490723e-01,4.571378707885742188e+00,4.597870483398437500e+02,2.883105182647705078e+01,1.000000047497451305e-03
9.900000000000000000e+03,3.627061545848846436e-01,4.596037387847900391e+00,4.550439453125000000e+02,2.899869132041931152e+01,1.000000047497451305e-03
1.000000000000000000e+04,2.857768237590789795e-01,4.603648662567138672e+00,4.588745422363281250e+02,2.893459510803222656e+01,1.000000047497451305e-03
1.010000000000000000e+04,2.872531414031982422e-01,4.624174594879150391e+00,4.595941467285156250e+02,2.899191880226135254e+01,1.000000047497451305e-03
1.020000000000000000e+04,5.319086313247680664e-01,4.588548660278320312e+00,4.579577026367187500e+02,2.908572959899902344e+01,1.000000047497451305e-03
1.030000000000000000e+04,5.008707642555236816e-01,4.581041336059570312e+00,4.576347656250000000e+02,2.896885156631469727e+01,1.000000047497451305e-03
1.040000000000000000e+04,3.699988126754760742e-01,4.549575328826904297e+00,4.595842285156250000e+02,2.890025305747985840e+01,1.000000047497451305e-03
1.050000000000000000e+04,2.921332716941833496e-01,4.590960025787353516e+00,4.550256042480468750e+02,2.891704130172729492e+01,1.000000047497451305e-03
1.060000000000000000e+04,2.525418102741241455e-01,4.591791629791259766e+00,4.574444274902343750e+02,2.869497680664062500e+01,1.000000047497451305e-03
1.070000000000000000e+04,2.929404675960540771e-01,4.569418430328369141e+00,4.580226440429687500e+02,2.900871944427490234e+01,1.000000047497451305e-03
1.080000000000000000e+04,3.630531132221221924e-01,4.563773155212402344e+00,4.577847595214843750e+02,2.887720990180969238e+01,1.000000047497451305e-03
1.090000000000000000e+04,4.397864937782287598e-01,4.593760490417480469e+00,4.603537292480468750e+02,2.902122449874877930e+01,1.000000047497451305e-03
1.100000000000000000e+04,2.718275189399719238e-01,4.585454463958740234e+00,4.579972534179687500e+02,2.860935115814208984e+01,1.000000047497451305e-03
1.110000000000000000e+04,5.853905677795410156e-01,4.599784851074218750e+00,4.569868164062500000e+02,2.866108465194702148e+01,1.000000047497451305e-03
1.120000000000000000e+04,3.791463971138000488e-01,4.599123477935791016e+00,4.595734558105468750e+02,2.880072975158691406e+01,1.000000047497451305e-03
1.130000000000000000e+04,3.165454864501953125e-01,4.573036193847656250e+00,4.583592834472656250e+02,2.891815876960754395e+01,1.000000047497451305e-03
1.140000000000000000e+04,2.605366110801696777e-01,4.595421314239501953e+00,4.583323669433593750e+02,2.867910170555114746e+01,1.000000047497451305e-03
1.150000000000000000e+04,2.007669508457183838e-01,4.570945739746093750e+00,4.576348266601562500e+02,2.887557983398437500e+01,1.000000047497451305e-03
1.160000000000000000e+04,3.578057885169982910e-01,4.575988769531250000e+00,4.604042358398437500e+02,2.950922656059265137e+01,1.000000047497451305e-03
1.170000000000000000e+04,4.640265703201293945e-01,4.565004348754882812e+00,4.583357543945312500e+02,2.918537640571594238e+01,1.000000047497451305e-03
1.180000000000000000e+04,2.995832264423370361e-01,4.572969913482666016e+00,4.589396057128906250e+02,2.857076382637023926e+01,1.000000047497451305e-03
1.190000000000000000e+04,2.301639020442962646e-01,4.590170860290527344e+00,4.571251831054687500e+02,2.848427391052246094e+01,1.000000047497451305e-03
1.200000000000000000e+04,2.809618711471557617e-01,4.568183898925781250e+00,4.588011779785156250e+02,2.865575790405273438e+01,1.000000047497451305e-03
1.210000000000000000e+04,3.786724209785461426e-01,4.546468734741210938e+00,4.587264709472656250e+02,2.888521671295166016e+01,1.000000047497451305e-03
1.220000000000000000e+04,3.439313769340515137e-01,4.592617988586425781e+00,4.595169677734375000e+02,2.874544882774353027e+01,1.000000047497451305e-03
1.230000000000000000e+04,2.776447832584381104e-01,4.563727855682373047e+00,4.562588500976562500e+02,2.919963145256042480e+01,1.000000047497451305e-03
1.240000000000000000e+04,2.876641750335693359e-01,4.570004940032958984e+00,4.564538574218750000e+02,2.882815718650817871e+01,1.000000047497451305e-03
1.250000000000000000e+04,2.669833898544311523e-01,4.547998428344726562e+00,4.581963195800781250e+02,2.859952425956726074e+01,1.000000047497451305e-03
1.260000000000000000e+04,4.701850414276123047e-01,4.573872566223144531e+00,4.580719299316406250e+02,2.881286430358886719e+01,1.000000047497451305e-03
1.270000000000000000e+04,3.207103312015533447e-01,4.584431648254394531e+00,4.582267150878906250e+02,2.885300350189208984e+01,1.000000047497451305e-03
1.280000000000000000e+04,3.403728902339935303e-01,4.577649593353271484e+00,4.576252136230468750e+02,2.886278510093688965e+01,1.000000047497451305e-03
1.290000000000000000e+04,2.778975963592529297e-01,4.573369503021240234e+00,4.572246704101562500e+02,2.887473821640014648e+01,1.000000047497451305e-03
1.300000000000000000e+04,4.302835762500762939e-01,4.562530517578125000e+00,4.576351623535156250e+02,2.889734053611755371e+01,1.000000047497451305e-03
1.310000000000000000e+04,2.184874117374420166e-01,4.589905261993408203e+00,4.584244995117187500e+02,2.893367600440979004e+01,1.000000047497451305e-03
1.320000000000000000e+04,3.274387121200561523e-01,4.588323116302490234e+00,4.604580078125000000e+02,2.907088589668273926e+01,1.000000047497451305e-03
1.330000000000000000e+04,2.474421560764312744e-01,4.602080821990966797e+00,4.557326049804687500e+02,2.872403860092163086e+01,1.000000047497451305e-03
