0.000000000000000000e+00,1.727885253906250000e+03,5.213285237550735474e-02,4.597089233398437500e+02,6.564760684967041016e+00,1.000000047497451305e-03
1.000000000000000000e+02,5.912660598754882812e+00,4.735520362854003906e+00,4.590594787597656250e+02,7.148985862731933594e+00,1.000000047497451305e-03
2.000000000000000000e+02,4.667378902435302734e+00,4.817806720733642578e+00,4.594309997558593750e+02,7.168924331665039062e+00,1.000000047497451305e-03
3.000000000000000000e+02,4.917002677917480469e+00,4.807797908782958984e+00,4.583506774902343750e+02,7.185416936874389648e+00,1.000000047497451305e-03
4.000000000000000000e+02,3.920580625534057617e+00,4.799792289733886719e+00,4.582340393066406250e+02,7.185040950775146484e+00,1.000000047497451305e-03
5.000000000000000000e+02,5.026988983154296875e+00,4.755190849304199219e+00,4.595357971191406250e+02,7.161960363388061523e+00,1.000000047497451305e-03
6.000000000000000000e+02,3.678017139434814453e+00,4.770806312561035156e+00,4.585516357421875000e+02,7.188800334930419922e+00,1.000000047497451305e-03
7.000000000000000000e+02,3.848140954971313477e+00,4.758563995361328125e+00,4.603881225585937500e+02,7.174296617507934570e+00,1.000000047497451305e-03
8.000000000000000000e+02,3.739159584045410156e+00,4.800972938537597656e+00,4.612735595703125000e+02,7.217046976089477539e+00,1.000000047497451305e-03
9.000000000000000000e+02,3.383618354797363281e+00,4.768397808074951172e+00,4.603852233886718750e+02,7.170887708663940430e+00,1.000000047497451305e-03
1.000000000000000000e+03,3.446224689483642578e+00,4.744241237640380859e+00,4.584803771972656250e+02,7.175299167633056641e+00,1.000000047497451305e-03
1.100000000000000000e+03,3.863829612731933594e+00,4.775116920471191406e+00,4.603669738769531250e+02,7.182085514068603516e+00,1.000000047497451305e-03
1.200000000000000000e+03,4.099451065063476562e+00,4.690123558044433594e+00,4.620352172851562500e+02,7.153263330459594727e+00,1.000000047497451305e-03
1.300000000000000000e+03,4.056183338165283203e+00,4.783826351165771484e+00,4.606226806640625000e+02,7.172551631927490234e+00,1.000000047497451305e-03
1.400000000000000000e+03,2.932167053222656250e+00,4.701551437377929688e+00,4.579938964843750000e+02,7.175713539123535156e+00,1.000000047497451305e-03
1.500000000000000000e+03,3.277089118957519531e+00,4.738044738769531250e+00,4.573917846679687500e+02,7.158746004104614258e+00,1.000000047497451305e-03
1.600000000000000000e+03,2.834833860397338867e+00,4.738247394561767578e+00,4.611864318847656250e+02,7.165830850601196289e+00,1.000000047497451305e-03
1.700000000000000000e+03,3.175506830215454102e+00,4.754411220550537109e+00,4.615085754394531250e+02,7.157752752304077148e+00,1.000000047497451305e-03
1.800000000000000000e+03,3.161667346954345703e+00,4.719273567199707031e+00,4.606601257324218750e+02,7.169062614440917969e+00,1.000000047497451305e-03
1.900000000000000000e+03,3.366190910339355469e+00,4.687227249145507812e+00,4.621553955078125000e+02,7.193671941757202148e+00,1.000000047497451305e-03
2.000000000000000000e+03,3.038714647293090820e+00,4.696604251861572266e+00,4.626666259765625000e+02,7.160141468048095703e+00,1.000000047497451305e-03
2.100000000000000000e+03,3.039412021636962891e+00,4.683996200561523438e+00,4.596430358886718750e+02,7.177477359771728516e+00,1.000000047497451305e-03
2.200000000000000000e+03,2.715019702911376953e+00,4.680052280426025391e+00,4.607342834472656250e+02,7.165366649627685547e+00,1.000000047497451305e-03
2.300000000000000000e+03,2.975740909576416016e+00,4.712012767791748047e+00,4.630419006347656250e+02,7.169515609741210938e+00,1.000000047497451305e-03
2.400000000000000000e+03,2.839749097824096680e+00,4.659187793731689453e+00,4.575410766601562500e+02,7.178576231002807617e+00,1.000000047497451305e-03
2.500000000000000000e+03,2.870829105377197266e+00,4.732029914855957031e+00,4.598974304199218750e+02,7.167501688003540039e+00,1.000000047497451305e-03
2.600000000000000000e+03,2.560497283935546875e+00,4.700745582580566406e+00,4.622398071289062500e+02,7.132364273071289062e+00,1.000000047497451305e-03
2.700000000000000000e+03,3.165954589843750000e+00,4.730242729187011719e+00,4.593567504882812500e+02,7.106385469436645508e+00,1.000000047497451305e-03
