0.000000000000000000e+00,1.185322753906250000e+03,4.529741778969764709e-02,3.165889587402343750e+02,8.624845504760742188e+00,1.000000047497451305e-03
1.000000000000000000e+02,6.574656486511230469e+00,4.514243602752685547e+00,3.007792053222656250e+02,2.651297783851623535e+01,1.000000047497451305e-03
2.000000000000000000e+02,2.778208732604980469e+00,4.828832626342773438e+00,2.966150207519531250e+02,2.607012200355529785e+01,1.000000047497451305e-03
3.000000000000000000e+02,3.007802963256835938e+00,4.837025642395019531e+00,2.945139770507812500e+02,2.607336354255676270e+01,1.000000047497451305e-03
4.000000000000000000e+02,2.477812528610229492e+00,4.844489574432373047e+00,2.931644592285156250e+02,2.581376385688781738e+01,1.000000047497451305e-03
5.000000000000000000e+02,2.723419189453125000e+00,4.828230857849121094e+00,2.943930358886718750e+02,2.606490683555603027e+01,1.000000047497451305e-03
6.000000000000000000e+02,2.943499565124511719e+00,4.755566120147705078e+00,2.965976867675781250e+02,2.583453893661499023e+01,1.000000047497451305e-03
7.000000000000000000e+02,2.403092384338378906e+00,4.747743606567382812e+00,2.929468078613281250e+02,2.587193751335144043e+01,1.000000047497451305e-03
8.000000000000000000e+02,2.445884227752685547e+00,4.777714729309082031e+00,2.980317687988281250e+02,2.599075484275817871e+01,1.000000047497451305e-03
9.000000000000000000e+02,2.278734445571899414e+00,4.811196804046630859e+00,2.957459106445312500e+02,2.613248229026794434e+01,1.000000047497451305e-03
1.000000000000000000e+03,2.164307117462158203e+00,4.749815940856933594e+00,2.946894836425781250e+02,2.602836132049560547e+01,1.000000047497451305e-03
1.100000000000000000e+03,2.640769481658935547e+00,4.829260349273681641e+00,2.943451843261718750e+02,2.647885680198669434e+01,1.000000047497451305e-03
1.200000000000000000e+03,2.638534545898437500e+00,4.757912635803222656e+00,2.945108337402343750e+02,2.600186371803283691e+01,1.000000047497451305e-03
1.300000000000000000e+03,2.128856658935546875e+00,4.815987586975097656e+00,2.965154724121093750e+02,2.581640291213989258e+01,1.000000047497451305e-03
1.400000000000000000e+03,2.063232421875000000e+00,4.775889873504638672e+00,2.950316467285156250e+02,2.611981844902038574e+01,1.000000047497451305e-03
1.500000000000000000e+03,1.722125768661499023e+00,4.753310203552246094e+00,2.949720153808593750e+02,2.599535298347473145e+01,1.000000047497451305e-03
1.600000000000000000e+03,1.954893827438354492e+00,4.728770732879638672e+00,2.945650939941406250e+02,2.590556621551513672e+01,1.000000047497451305e-03
1.700000000000000000e+03,2.405166864395141602e+00,4.750523090362548828e+00,2.943862304687500000e+02,2.607509374618530273e+01,1.000000047497451305e-03
1.800000000000000000e+03,2.480192661285400391e+00,4.696537494659423828e+00,2.954860534667968750e+02,2.588495516777038574e+01,1.000000047497451305e-03
1.900000000000000000e+03,2.403802156448364258e+00,4.739198207855224609e+00,2.942885742187500000e+02,2.612601804733276367e+01,1.000000047497451305e-03
2.000000000000000000e+03,1.858174920082092285e+00,4.696601390838623047e+00,2.938000488281250000e+02,2.630547404289245605e+01,1.000000047497451305e-03
